ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000128656	CHN1	3.727736871	3.244461324	3.319471769	3.967566749	3.810085802	4.563798059	3.068815147	5.616527287	5.660813406	5.563322098	5.269518268	5.228730707	5.669435842	5.67129872	5.574960872	5.418790135	5.559761278	5.534054761	4.499674663	5.234403379	3.511005593	5.074398129	0.372206135	3.40946796	3.363121505	3.496051808	2.622997498	3.894479305	2.100190255	3.94599445	3.211758926	1.89428579	2.194444198	1.89078034	2.105012866	0.709054055	4.389441665	1.90315004	1.087541412	4.438210251	3.005649936	1.116282878	5.14836824	3.538888564	2.019361234	2.106114866	2.86457173	2.459647622	2.399483095	4.207972582	3.376412036	3.446994472	3.01613927	0.503172592
ENSG00000120594	PLXDC2	4.544246998	4.376456448	3.740694602	5.604295268	5.109800433	5.343269406	4.121029181	2.379749931	1.991845043	2.408299426	1.228695299	1.678107382	1.939026838	2.101276068	2.502491597	2.740772474	2.402469336	2.076704246	3.050723534	2.661996608	4.254656542	1.252190789	0.363215649	4.597256385	4.4188015	3.498789596	3.189634804	3.936020781	3.679253677	3.703256743	4.278688536	3.350201555	2.101764732	2.751480214	2.471234197	0.984677795	5.111422001	3.444949493	1.974436802	5.086477227	3.885923823	1.272555425	3.017758965	3.69156928	4.671340437	4.973489088	3.235936701	3.287976725	2.510567383	3.310665247	4.151710971	4.397050446	4.22510095	3.17076975
ENSG00000128923	FAM63B	3.442308482	3.547782858	2.496810945	4.210203048	4.160606666	3.988752256	3.752447748	2.992487504	3.197495531	3.231891999	5.172634644	4.953987937	3.164002448	3.326939309	2.916151288	3.247579193	3.040601476	3.013558172	3.794033388	3.289660954	3.379792231	3.889277409	3.007099633	3.894607468	3.962267628	3.521205046	2.91211112	3.769189288	3.278515346	3.804454903	4.070653889	3.018901136	2.431533984	2.795024442	3.420962886	1.68576238	3.731406462	3.026159616	1.942216938	4.580542655	3.688915015	1.797495014	3.527335074	3.690603095	3.252722508	3.257533207	2.890698072	2.759363745	2.756240487	3.096077174	3.654533761	4.045932353	3.607808418	1.460387292
ENSG00000157483	MYO1E	4.446909481	3.766736464	1.992781164	4.999290251	4.747175625	5.340510757	4.043115749	1.90720397	1.457414808	1.970654242	0.909221274	1.145375609	1.92550373	1.75753467	2.42668012	2.090115504	1.525879422	1.8980781	4.043244637	2.716765121	3.851598398	5.30950664	5.530116563	4.442043592	4.50584773	3.611008458	4.175402415	3.577829967	4.250558215	3.538862748	3.992185044	2.166531868	1.726835601	3.609325964	3.854723132	3.180300894	3.896801306	3.667963238	2.190359396	5.003482083	3.177143771	2.081479394	2.567212188	3.691639531	4.330019047	4.796162291	4.173269526	3.19320696	3.398902641	2.940115566	3.60769768	4.572148921	4.36890126	0.852675681
ENSG00000255529	POLR2M	4.365270134	4.080091883	3.617103264	5.096823511	4.725851283	4.924431244	4.198845586	3.659571713	3.656599369	3.571678718	4.04029967	3.652617468	3.450535158	3.843924824	3.632801128	3.949884418	3.55916572	3.422754124	4.322941562	3.954651144	4.118607178	4.686357997	4.244761925	4.535146977	4.676461031	3.935789373	3.408911693	3.969573838	3.301917048	3.958067307	4.240951735	3.637185329	2.853597127	3.003988052	3.391414362	2.280594361	3.998466014	3.575902029	3.841207987	4.33322233	4.465874789	2.716313896	3.663127281	4.319675714	3.639881817	3.691951429	3.44959875	3.358745666	3.215588424	3.470645608	4.205057575	5.063035516	4.207518355	1.773564009
ENSG00000235655	H3F3AP4	4.056072613	4.023705785	3.523489483	4.095172739	4.163808904	4.111609484	3.900645927	2.721129488	2.493536578	2.544303087	3.676584166	3.327759384	2.359498202	2.606675383	2.622596856	2.795391119	2.484092534	2.405989969	3.596425778	2.819201856	4.07612938	3.530102609	4.080119949	4.126641924	4.042890683	3.942438509	4.019972872	3.700897744	4.265359344	3.667877152	4.0049645	2.825604473	2.334029455	3.174659792	3.726818806	2.549339014	4.303316842	3.761646837	2.760165891	3.894203506	4.096290615	2.688701215	3.547451193	3.971187353	4.173264408	4.191162305	3.953699891	4.291628625	3.538749932	3.430599755	4.090608761	4.110551355	4.288310371	5.031671986
ENSG00000175445	LPL	5.668961045	5.66899752	2.887470379	2.905555997	4.715576832	3.213721561	2.877266173	2.958907539	3.207935198	4.951058468	4.064573229	4.708366279	3.196154467	3.665399658	3.301843471	3.30438673	4.776409948	4.803228677	3.333266831	3.242568891	5.454395845	0.385119401	0.272411881	2.22492942	2.754541437	4.092163887	3.272345224	4.352853486	1.125572073	4.327674853	2.652986752	4.948297012	5.46826849	2.624210212	3.752917285	0.439029878	5.628893033	3.817819036	5.070007225	5.672425342	3.619343592	1.680138173	2.67167713	2.462812215	2.861392975	3.470359855	3.194166248	1.543641446	2.817657415	1.429618374	3.965425431	2.56376221	2.369654888	0.808654182
ENSG00000263155	MYZAP	5.159244759	4.845518514	5.436048935	2.635199576	2.749890759	1.883407461	5.395686067	1.148357168	1.323100518	0.981748278	5.033511728	4.69289058	1.025479098	1.247426134	1.214589408	1.994363233	1.063923887	0.839393888	1.392655616	1.73030762	4.866512796	0.527403528	0.181655102	4.924068662	3.838077103	4.363430725	3.673028758	5.197559447	5.108809812	5.536490458	3.188872357	5.64810001	5.412029189	2.12191821	2.961587669	0.694256616	5.359224468	3.678016074	2.923163954	2.338561515	2.920072825	3.610231186	2.035050737	4.623941744	3.748793411	4.320872988	4.063459754	3.998041977	4.684007443	2.581471318	3.127080215	5.040945509	5.124556592	1.012657052
ENSG00000135596	MICAL1	5.458245553	5.161935333	3.784159027	5.668442579	5.651878473	5.669497924	5.672425342	3.874440375	4.427426418	4.345864628	5.577827421	5.62945637	5.294778035	4.874335895	4.008972283	4.742242983	4.472843591	3.902370429	4.564579509	4.149313051	5.18571564	5.615671496	5.669668466	5.570298484	5.672425342	4.540449594	5.347297531	5.094082641	4.656823028	4.984761611	5.637439416	3.765717707	3.208512994	4.697732949	4.959129596	2.655417609	5.669656564	4.707076888	2.740601625	5.668818089	5.036840243	3.199023441	5.542848312	5.627102467	5.079717651	5.239856824	5.583481505	5.672425342	4.951905538	5.62822594	5.329269353	5.659034072	5.544139661	5.625672659
ENSG00000128714	HOXD13	0.312974004	0.053888296	0.010002927	0.019535874	0.012742768	0.030628297	1.552051311	0.021603884	0.012089412	0.005095393	0.008598379	0.007294102	0.008370133	0.007277985	0.010060805	0.008360652	0.006614371	0.004929606	0.016599204	0.012811419	0.108720368	0.154525438	0.009011895	4.485175851	3.086456899	4.566327869	0.666850302	0.012169889	0.010182481	0.015289851	0.049113159	0.008407553	0.008291198	0.061118257	0.109014991	0.006544042	0.011172263	0.009668767	0.124772864	0.029047088	0.041147533	0.004810322	0.008397679	4.120692411	0.037316013	0.052142372	0.016093164	0.009519393	0.009263166	0.774465689	0.012831677	0.220361908	4.791181611	0.00425943
ENSG00000105176	URI1	4.665990272	4.551460197	4.673454135	4.795713251	4.777347443	5.024660751	5.003310992	4.097462388	3.886171859	3.920961615	4.451673439	4.30758003	3.852433226	4.07763065	3.991138158	4.314156028	3.865612458	3.81236676	4.962043848	4.461968068	4.688401336	5.368625091	5.260818599	5.160665084	5.164723835	4.834362	4.348972373	4.603614898	4.377783943	4.646310581	4.906042926	3.606726267	2.965350225	3.71749361	4.075545009	3.175027271	4.534065508	4.478339888	4.532224411	5.050604397	5.276070024	3.515518709	4.867889351	4.935255554	4.95471949	4.867726342	4.293887194	4.369595488	4.115716842	5.303013604	4.995112479	4.949486181	4.949813616	2.256295714
ENSG00000145349	CAMK2D	5.060297783	4.758394799	3.858265736	5.058385946	5.058232369	5.138946931	4.894563857	4.345446203	4.17443257	2.887086613	5.580372391	5.583872175	3.897582817	4.595443097	3.482927129	4.141661129	3.214876233	2.691830658	3.411347574	3.466675803	4.624541491	5.066491903	4.983724931	4.721887466	4.619465608	4.932019443	4.561780744	4.427272091	4.362669366	4.514435247	4.433652309	5.022810884	4.592500309	2.706743107	3.072553109	2.995912059	4.859384767	3.804332248	5.126612101	4.871124372	4.440120184	2.269843696	3.539600606	4.447385275	4.086165311	4.27187971	4.386093078	3.562616495	4.221747534	3.816885036	4.4622455	4.687707947	4.602352616	1.710033531
ENSG00000130227	XPO7	5.086037373	4.785256856	4.753747091	5.32852124	5.140631824	5.288616021	5.070816468	4.208318078	4.576582331	4.362132951	5.447453831	5.447394766	4.73377798	4.910186062	4.242224887	4.449804726	4.491345533	4.064807971	4.508107692	4.023998932	5.025375406	5.515772635	5.510184962	5.527879192	5.575701815	4.952757493	4.630035815	4.837404556	4.870377659	4.834689303	5.39158936	4.125448651	3.411563708	4.220147854	4.338143972	3.401771126	5.144079762	4.739784269	4.386710651	5.547798099	5.574791723	3.708653902	5.173384024	4.98878413	5.145425762	5.272134612	4.720325539	5.004170885	4.523965567	5.656307147	5.502585394	5.538289364	5.314318369	4.042113989
ENSG00000140307	GTF2A2	4.939687378	4.973238463	4.76341182	5.357771172	5.290707482	5.250713554	5.059882033	4.064523804	4.186980961	4.253045098	4.948738326	4.746758331	4.176282167	4.441959926	4.073852926	4.523037378	4.281287642	4.098457926	4.917090579	4.475884225	4.979421537	5.33945081	5.582399056	5.366615271	5.294344708	5.133997106	4.957250693	5.030372926	4.830583187	5.081968416	5.266203709	4.448521283	3.922369754	4.49324958	5.137975088	3.517765687	4.893928822	4.864122039	4.478505747	5.205005879	5.3041154	3.244620321	5.363947452	5.099598423	4.519756491	4.543369825	4.750044092	4.816708454	4.492514389	5.670392269	5.08417941	5.282352865	5.394338835	3.799968407
ENSG00000173482	PTPRM	5.663426107	5.56163571	4.153201412	5.339480057	5.254889548	5.17522521	5.053158376	3.117996838	3.575549674	3.802819217	3.008216359	3.998590449	3.674772852	3.840736797	3.016583164	4.086208961	3.847383354	3.609348848	3.342750463	3.373946338	5.498516235	5.43410638	0.417842528	4.590841061	4.974046538	5.143415023	4.195712644	5.08758502	2.894928347	5.068653743	5.113555832	4.388725493	4.543869462	4.078195895	4.110359492	2.842967382	5.566700014	3.805942836	4.462644976	5.123726741	4.909876176	3.005954096	4.625892624	4.609809102	3.755157327	4.119200581	4.337292194	4.277105252	4.38338008	4.537119104	5.648779219	5.321116503	4.154225442	0.637249596
ENSG00000104613	INTS10	5.442685197	5.16754557	4.920925708	5.287301889	5.272039243	5.350249784	5.429107574	4.189481331	4.384250675	4.324884416	5.537621813	5.516578289	4.622038145	4.720324757	4.217612892	4.379680571	4.385793334	4.088513703	4.648222586	4.205830025	5.328917844	5.465876335	4.933691988	5.354511305	5.575589994	5.177379832	4.912713621	5.070918551	5.017852505	5.115707262	5.61406829	4.145496791	3.389164469	4.52695945	5.006926155	4.802197971	5.449399206	5.169527213	3.953025258	5.645429677	5.325800783	4.959526569	5.245850164	5.441522683	5.366177129	5.393050192	5.017647165	5.097275544	4.927279283	4.505406287	5.647618575	5.386522027	5.258899327	3.536689824
ENSG00000080546	SESN1	5.094374893	4.986101052	4.355817857	4.84855433	5.018935427	4.905345998	5.157075762	3.770982372	4.260933555	4.29687685	5.491283792	5.406788418	4.694153008	4.898254737	3.836612953	4.048580189	4.389572279	3.968437931	4.43045759	3.717789756	4.996808268	4.246077871	2.745284967	5.272100929	5.150440907	5.192940543	4.763421903	5.143352731	4.153843524	5.086454408	5.437942938	4.197148636	3.934118423	3.33545068	3.734496457	3.254561079	5.064197001	4.357161274	5.587349677	5.40756808	5.586048804	3.778204512	5.109884196	5.05669405	5.294214759	5.139806404	5.136177085	5.282176219	4.807452942	5.612670212	5.135491543	5.361030303	5.164398705	2.73101847
ENSG00000025796	SEC63	5.439919509	5.201297501	5.290804693	5.557156551	5.51123578	5.646049206	5.417764262	4.067854352	4.108871075	4.082190607	4.695282325	4.472825097	4.120076372	4.396075353	4.007160651	4.244755336	4.111691152	3.899126433	4.779484698	4.264853421	5.320863439	5.672425342	5.289867197	5.493483071	5.655921749	5.300047722	4.828044432	5.212845118	4.511066013	5.213752146	5.615505563	4.398015121	3.322039432	3.749840896	4.209334492	4.322781755	5.461444979	5.314787862	3.772243573	5.64053059	5.664513996	5.175573305	5.450768443	5.217162485	4.883525805	5.010964226	4.806630521	4.763527564	4.966856282	5.460489599	5.610795028	5.594510017	5.246891891	2.964116795
ENSG00000148444	COMMD3	5.031539894	4.777775833	4.914925184	5.410938111	5.342794519	5.246973136	5.312008426	4.049570976	4.103403742	4.292831926	5.497392918	5.449735673	4.266907103	4.401935197	4.211129731	4.269465235	4.37988512	4.129402111	4.961025477	4.263427336	5.133805844	5.576871275	5.646426518	5.341574573	5.447813771	5.411600453	5.048401373	5.160725516	4.94513897	5.221775068	5.351096515	4.801677331	4.335231752	4.34276141	4.792786934	4.239592725	5.120571265	5.165680156	4.906412333	5.537028338	4.962823322	4.507631288	5.532270742	5.343093426	5.303253296	5.290633252	5.153830057	5.435554538	4.682276409	5.626762871	5.147152765	5.427706437	5.18596612	3.169191503
ENSG00000168283	BMI1	5.121071337	5.077681836	4.930902014	5.580457461	5.556926485	5.584604865	5.407963292	4.510479373	4.449901764	4.499254912	5.407981314	5.23189897	4.358264588	4.846765422	4.623378166	4.736790185	4.505231785	4.295112286	5.342907878	4.701154341	5.0630649	5.607009801	5.146895792	5.262345031	5.495251422	5.415255476	4.77962788	5.283171077	4.184605407	5.333460465	5.416778187	3.912865399	3.248306745	4.042052876	4.418930678	3.923608082	5.102214509	4.741747909	4.62845669	5.581109688	5.028166574	3.710565665	5.505373928	5.262522596	4.22114571	4.2411867	4.775422453	5.204714814	4.574019634	5.521673354	5.110867327	5.482853652	4.934971199	2.147884743
ENSG00000148450	MSRB2	4.607231681	4.817194576	4.990267737	5.429374073	5.156600169	5.20604313	5.264261291	4.854295274	4.945340402	4.884874148	4.435213291	4.298823054	4.758856606	4.960920422	4.700317032	5.016542923	5.078899206	4.756415411	4.835164116	4.83667041	4.623132864	5.117906112	3.64185608	5.198081193	5.227451524	5.496087083	4.882000837	5.441614771	4.347823101	5.444756998	5.447595923	5.478133632	5.203583206	4.564323804	4.664102	4.74421382	4.710619251	4.159386468	4.875934632	4.404885223	4.962867397	2.35368585	5.27446135	5.160425412	3.572600039	3.622097324	4.519239719	4.458844498	4.07571111	3.678385308	5.314187585	5.442051139	4.792377862	3.720940533
ENSG00000180228	PRKRA	5.3405751	5.057494767	4.594820859	5.646527311	5.533723967	5.66484572	5.395535913	4.266820382	4.406378992	4.2260726	5.352926066	5.218728331	4.487819051	4.762694211	4.244917277	4.605387756	4.274228434	4.000937705	4.995633939	4.340434219	5.273201003	5.19902291	5.563970227	5.43951483	5.544636673	5.505988354	4.877920437	5.439419993	4.717900639	5.482796435	5.476362863	4.265137094	4.035438546	4.461768504	5.009581857	3.646623659	5.170071629	4.839655139	5.578654579	5.514105739	5.476702212	3.820521046	5.276327438	5.319586991	5.220547117	5.343274112	4.671783401	4.572631798	4.687813334	5.571592161	5.276730412	5.600474361	5.241915844	2.441817382
ENSG00000169021	UQCRFS1	5.357598064	5.300905598	5.563062114	5.118177727	5.154492557	5.348965999	5.419081593	4.836174519	5.106046371	4.816777786	5.311269434	5.331475083	5.284104472	5.371227996	4.631803635	4.845103165	4.950475694	4.715072116	4.762081556	4.907932354	5.336051258	5.620026255	5.672425342	5.210798535	5.179152435	5.587358701	5.598314906	5.39463629	5.431076523	5.489295264	5.296304299	5.526552312	5.140203748	5.372842951	5.672425342	4.952936072	5.124889122	5.184459194	5.672045449	4.952049796	5.006458054	4.280946302	5.228748541	4.96471797	5.434369252	5.414823462	5.426227461	5.135215983	5.458308987	5.638373658	5.155594048	5.12663791	5.233871344	3.990424811
ENSG00000137776	SLTM	5.645295613	5.549015361	4.987674764	5.599059951	5.599888184	5.614644304	5.650748823	4.59424012	4.397996149	4.621686926	5.571016079	5.590051822	4.581524008	4.75237706	4.660180985	4.812852342	4.578943274	4.546695192	5.41523712	4.910144067	5.615365584	5.597456731	5.668381423	5.663772365	5.672425342	5.599022915	5.505625624	5.555219123	5.628840735	5.544081222	5.665258311	4.666719473	4.123735782	4.892840185	5.424987528	4.45819545	5.632871033	5.568215935	5.067605166	5.670996441	5.664527149	4.274764072	5.633859069	5.636733755	5.650028458	5.652856155	5.585971026	5.65902539	5.391801524	5.647889421	5.668874878	5.671226505	5.662497529	4.080569596
ENSG00000154518	ATP5G3	5.53191054	5.485425687	5.475033996	5.400602333	5.424425434	5.434234818	5.521422004	4.746738665	5.122124214	4.966846289	5.528502105	5.543276787	5.303439956	5.42646901	4.698756394	5.097010431	5.035150427	4.815828292	4.921041519	4.967420131	5.458610956	5.644356568	5.672425342	5.541621807	5.517158687	5.630259985	5.642663579	5.463381704	5.618056403	5.534045464	5.357210563	5.612660802	5.327602042	5.588282338	5.672425342	5.30118782	5.360447978	5.448800795	5.601427034	5.316358525	5.267516372	3.853986484	5.513482313	5.260309426	5.427022418	5.433644061	5.591239305	5.252462666	5.556634132	4.822789456	5.516760882	5.419020948	5.563276608	3.947136594
ENSG00000091483	FH	5.618900832	5.521836305	5.617773213	5.571574475	5.561353444	5.641548087	5.616011385	4.881909377	5.171655722	5.113385381	5.541760661	5.551512068	5.365830409	5.474042562	4.848799302	5.073619748	5.20453462	4.954657407	5.109351553	5.023826247	5.591457093	5.672425342	5.672425342	5.588125836	5.573044729	5.646347874	5.641995005	5.552436781	5.576558341	5.609604754	5.589518034	5.582769587	5.17083981	5.39258563	5.589370551	5.628563206	5.409014595	5.55816035	5.671719417	5.645213659	5.452805117	4.487278748	5.542253434	5.298252268	5.595624965	5.633472937	5.62210227	5.430871699	5.57187477	5.670182726	5.558366307	5.624304671	5.567694446	3.590087545
ENSG00000182718	ANXA2	5.672425342	5.672425342	5.649470986	5.672425342	5.672425342	5.672425342	5.672425342	3.032986567	2.72273018	3.195384223	2.424037762	2.829491622	2.846377803	2.694218011	3.265771007	4.190312746	2.929721187	2.93566546	4.827551574	3.923439503	5.672425342	5.672425342	5.531301411	5.672425342	5.672425342	5.660524017	5.670930869	5.672425342	5.672425342	5.672425342	5.672425342	5.632064745	5.152276441	5.535382581	5.672425342	4.397449302	5.672425342	5.672425342	5.348145922	5.672425342	5.669147633	5.408290349	5.582842501	5.670526104	5.672425342	5.672425342	5.667827108	5.672425342	5.640892474	5.568146206	5.672179531	5.664988751	5.672425342	5.383611355
