ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000259732	RP11-59H7.3	15	59413233	59425449	1	sense_overlapping	NA	NA	NA	NA	35	10.25	290	5.48294e-16	1.33927e-11	eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/GENCORD_ge_LCL:PsychENCODE_eQTLs:DICE/NK:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Hippocampus:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Thyroid:GTEx/v7/Adipose_Visceral_Omentum:GTEx/v7/Artery_Aorta:GTEx/v7/Artery_Tibial:GTEx/v7/Lung:GTEx/v7/Nerve_Tibial:GTEx/v7/Cells_Transformed_fibroblasts:GTEx/v7/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v7/Skin_Sun_Exposed_Lower_leg:GTEx/v6/Adipose_Visceral_Omentum:GTEx/v6/Artery_Tibial:GTEx/v6/Lung:GTEx/v6/Nerve_Tibial:GTEx/v6/Cells_Transformed_fibroblasts	-	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000157483	MYO1E	15	59427113	59665099	-1	protein_coding	4643	MYO1E	0.0479778930717418	0.925227799	115	15.32	84	3.91143e-06	0.00658548387096774	TIGER/Nom_Alonso_Pancreatic_islets:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2014_IFN24:GTEx/v8/Artery_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Spleen:GTEx/v6/Esophagus_Muscularis	+	Yes	Promoter_anchored_loops:EP_correlation_cell_type_oneway:Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000268327	C15ORF31	15	59439899	59440054	1	protein_coding	NA	NA	NA	NA	17	15.32	0	NA	NA	NA	NA	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000221096	AC092757.1	15	59443177	59443267	-1	miRNA	NA	NA	NA	NA	13	15.32	0	NA	NA	NA	NA	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000253030	MIR2116	15	59463382	59463461	-1	miRNA	100313886	MIR2116	NA	NA	31	8.93	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000171989	LDHAL6B	15	59499042	59500705	1	protein_coding	92483	LDHAL6B	7.95326404010906e-07	1.80708977	27	11.15	251	1.16824e-97	1.05908e-87	eQTLcatalogue/Fairfax_2014_LPS2:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Testis:GTEx/v7/Nerve_Tibial:GTEx/v7/Testis:GTEx/v6/Testis	-	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000200070	RNU4-80P	15	59504847	59504987	-1	snRNA	NA	RNU4-80P	NA	NA	15	11.15	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000215983	AC092756.1	15	59508845	59508925	1	miRNA	NA	NA	NA	NA	5	11.15	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259771	RP11-429D19.1	15	59558919	59563361	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000199512	RNU6-212P	15	59633513	59633616	-1	snRNA	NA	RNU6-212P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259735	RP11-356M20.3	15	59640847	59652088	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000157470	FAM81A	15	59664892	59815748	1	protein_coding	145773	FAM81A	0.487072320130673	-0.479273207	0	0	169	1.40551e-13	4.57723886647392e-11	PsychENCODE_eQTLs:xQTLServer_eQTLs:CMC_SVA_cis:GTEx/v8/Brain_Frontal_Cortex_BA9	-	Yes	Promoter_anchored_loops:EP_correlation_cell_type_oneway:Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000238767	snoU13	15	59682407	59682516	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259750	RP11-356M20.2	15	59693420	59694203	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259674	RP11-356M20.1	15	59699162	59700353	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	EP_correlation_cell_type_oneway:Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000200252	Y_RNA	15	59701104	59701214	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000243780	RP11-112N19.1	15	59817621	59818080	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000240238	RP11-112N19.2	15	59844814	59845292	-1	pseudogene	NA	NA	NA	NA	0	0	2	0.000165742	0.0191045	GTEx/v8/Nerve_Tibial	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.479e-06	rs34868598	9
ENSG00000201704	RNA5SP396	15	59866302	59866421	-1	rRNA	NA	RNA5SP396	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.479e-06	rs34868598	9
ENSG00000200606	Y_RNA	15	59867827	59867922	-1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.479e-06	rs34868598	9
ENSG00000140297	GCNT3	15	59887074	59932438	1	protein_coding	9245	GCNT3	4.04466927083348e-09	0.663107477	0	0	1	0.0004659	0.0375725806451613	TIGER/Nom_Alonso_Pancreatic_islets	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000140307	GTF2A2	15	59930261	59949740	-1	protein_coding	2958	GTF2A2	0.386341515138839	0.898900449	0	0	1	5.04213376863e-05	0.049	DICE/T_CD4_naive	NA	Yes	Adult_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000227161	AC092755.4	15	59936497	59964501	-1	sense_overlapping	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	0.002869	rs34868598	9
ENSG00000140299	BNIP2	15	59951345	59981733	-1	protein_coding	663	BNIP2	1.6929996956937e-05	3.06677109	0	0	9	2.73958e-05	5.77784e-11	GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum	NA	Yes	Fetal_Cortex:Mesendoderm	0.0009389	rs34868598	9
ENSG00000259657	PIGHP1	15	59968956	59969520	1	pseudogene	NA	PIGHP1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	0.002869	rs34868598	9
ENSG00000259238	RP11-361D15.2	15	59980716	59981617	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Mesendoderm	0.0009389	rs34868598	9
ENSG00000182718	ANXA2	15	60639333	60695082	-1	protein_coding	302	ANXA2	0.00984346288196249	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.0008771	rs34868598	9
ENSG00000240163	RP11-745A24.1	15	60682570	60682881	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.0008771	rs34868598	9
ENSG00000242667	RP11-745A24.2	15	60696662	60697159	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.0008771	rs34868598	9
ENSG00000259482	RP11-219B17.2	15	60973768	60979087	1	antisense	100996876	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.002869	rs34868598	9
ENSG00000259675	RP11-507B12.1	15	61931548	62007370	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	0.002869	rs34868598	9
ENSG00000259284	RP11-162I7.1	15	62022049	62023588	1	lincRNA	100506530	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	0.002869	rs34868598	9
ENSG00000266349	AC018618.1	15	62036140	62036218	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	0.002869	rs34868598	9
ENSG00000264376	RN7SL613P	15	62206624	62206875	1	misc_RNA	NA	RN7SL613P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000259466	NPM1P47	15	62374649	62375504	-1	pseudogene	NA	NPM1P47	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	0.0008771	rs34868598	9
ENSG00000154655	L3MBTL4	18	5954705	6415236	-1	protein_coding	91133	L3MBTL4	4.20004377573476e-08	1.491149907	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs78845406	10
ENSG00000265628	RN7SL723P	18	6437063	6437337	-1	misc_RNA	NA	RN7SL723P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs78845406	10
ENSG00000265174	CTD-2124B20.3	18	6557821	6558653	1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs78845406	10
ENSG00000243591	RN7SL282P	18	6601539	6601834	1	misc_RNA	NA	RN7SL282P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	NA	rs78845406	10
ENSG00000266441	RP11-91I8.3	18	6728820	6729861	-1	antisense	101927168	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs78845406	10
ENSG00000088756	ARHGAP28	18	6729717	6915715	1	protein_coding	79822	ARHGAP28	0.0029584189440561	1.867894614	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs78845406	10
ENSG00000263797	RP11-146G7.2	18	6873398	6875023	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	NA	rs78845406	10
ENSG00000265933	LINC00668	18	6919495	6929965	-1	lincRNA	400643	LINC00668	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	NA	rs78845406	10
ENSG00000264127	SCML2P1	18	6926943	6928209	1	pseudogene	NA	SCML2P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	NA	rs78845406	10
ENSG00000251897	RNU6-916P	18	6936911	6937019	-1	snRNA	NA	RNU6-916P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	NA	rs78845406	10
ENSG00000265069	RP11-781P6.1	18	6954676	6957418	1	antisense	101927188	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	NA	rs78845406	10
ENSG00000265869	RP11-76K13.2	18	7064031	7064196	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	NA	rs78845406	10
ENSG00000264475	RP11-76K13.3	18	7076816	7080122	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	NA	rs78845406	10
ENSG00000263716	SLC25A51P2	18	7134930	7135818	1	pseudogene	NA	SLC25A51P2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs78845406	10
ENSG00000206422	LRRC30	18	7231123	7232045	1	protein_coding	339291	LRRC30	2.18765652608836e-08	-0.135836321	0	0	0	NA	NA	NA	NA	Yes	Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs78845406	10
ENSG00000212626	SNORA48	18	7301018	7301151	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs78845406	10
ENSG00000173482	PTPRM	18	7566780	8406859	1	protein_coding	5797	PTPRM	0.999958213992023	NA	20	14.69	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:Lung:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.693e-06	rs78845406	10
ENSG00000221631	AP000897.1	18	7738109	7738223	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	6.693e-06	rs78845406	10
ENSG00000266767	RP11-678G15.2	18	7741308	7754829	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	6.693e-06	rs78845406	10
ENSG00000264596	RP11-678G15.1	18	7814116	7815728	1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	6.693e-06	rs78845406	10
ENSG00000263827	AP005118.1	18	7840935	7841058	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	6.693e-06	rs78845406	10
ENSG00000199856	U3	18	7995568	7995782	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.693e-06	rs78845406	10
ENSG00000273368	RP11-376P6.3	18	8154556	8155068	1	sense_intronic	NA	NA	NA	NA	1	1.662	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs78845406	10
ENSG00000212067	AP005227.1	18	8227101	8227183	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs78845406	10
ENSG00000268046	AP001094.1	18	8336437	8337038	-1	protein_coding	NA	NA	NA	NA	2	5.068	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs78845406	10
ENSG00000266149	RP11-789C17.3	18	8360818	8367032	-1	antisense	100192426	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs78845406	10
ENSG00000265413	RP11-789C17.1	18	8402845	8405159	1	sense_intronic	NA	NA	NA	NA	4	10.3	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	NA	rs78845406	10
ENSG00000263970	RP11-789C17.5	18	8406759	8406951	-1	antisense	NA	NA	NA	NA	3	10.3	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	NA	rs78845406	10
ENSG00000266613	RFWD2P1	18	8412127	8414302	1	pseudogene	NA	RFWD2P1	NA	NA	1	10.3	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	NA	rs78845406	10
ENSG00000242985	RN7SL50P	18	8471829	8472124	1	misc_RNA	NA	RN7SL50P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Right_Ventricle:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs78845406	10
ENSG00000229442	THEMIS3P	18	8486995	8513847	1	pseudogene	NA	THEMIS3P	NA	NA	0	0	2	0.0002915	0.023508064516129	TIGER/Nom_Alonso_Pancreatic_islets	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs78845406	10
ENSG00000225212	AKR1B1P6	18	8545633	8546815	1	pseudogene	NA	AKR1B1P6	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	NA	rs78845406	10
ENSG00000261824	LINC00662	19	28175488	28284848	-1	lincRNA	148189	LINC00662	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.708e-06	rs35484580	11
ENSG00000267575	CTC-459F4.3	19	28284371	28409771	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.708e-06	rs35484580	11
ENSG00000272635	LLNLF-65H9.1	19	28284396	28475892	1	processed_transcript	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.708e-06	rs35484580	11
ENSG00000267264	CTC-459F4.6	19	28294446	28294968	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.708e-06	rs35484580	11
ENSG00000267323	SLC25A1P5	19	28296331	28297113	-1	pseudogene	NA	SLC25A1P5	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.708e-06	rs35484580	11
ENSG00000267389	CTC-459F4.7	19	28303715	28387623	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000266977	CTC-459F4.5	19	28340638	28380130	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000267623	AC022153.1	19	28393503	28475651	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000267768	CTC-459F4.8	19	28399264	28399462	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000267630	AC005758.1	19	28409851	28420278	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000266906	AC005357.1	19	28473940	28474240	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267509	CTD-2043I16.1	19	28556174	28616337	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0.0001785	rs35484580	11
ENSG00000266928	CTB-70G10.1	19	28785000	28804407	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267320	AC005780.1	19	28807612	28877111	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267238	AC093074.1	19	28885758	28887335	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000260725	AC005307.1	19	28909390	28920397	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267243	AC005307.3	19	28926295	29218684	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000266893	AC005616.1	19	28982771	29123635	-1	lincRNA	101927210	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267423	AC005616.2	19	29000145	29009635	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267537	AC005394.1	19	29093286	29139210	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000266976	AC079466.1	19	29097595	29106136	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267799	CTC-478M6.1	19	29281719	29283778	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267617	AC007795.1	19	29360703	29370077	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267528	AC011524.1	19	29374337	29444152	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267683	AC008991.1	19	29383838	29386856	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000238514	snoU13	19	29421910	29422012	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
