Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Oligodendrocyte_precursor	14348	0.0026899	0.0039281	0.0098885	0.39281	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	MGE_interneuron	14348	0.00011485	0.00023348	0.0087466	0.49476	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Eccentric_medium_spiny_neuron	14348	-0.0027806	-0.0069127	0.0064898	0.66584	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Miscellaneous	14348	-0.0037755	-0.0043791	0.0077248	0.68749	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14348	-0.0060287	-0.010405	0.010683	0.71374	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Mammillary_body	14348	-0.0034753	-0.0069097	0.0058961	0.7222	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Oligodendrocyte	14348	-0.0047831	-0.0078464	0.0068451	0.75765	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Splatter	14348	-0.013111	-0.025116	0.012868	0.84586	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Upper_rhombic_lip	14348	-0.0095959	-0.014161	0.005634	0.95572	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Upper_layer_intratelencephalic	14348	-0.012493	-0.032301	0.0062183	0.97772	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Medium_spiny_neuron	14348	-0.016049	-0.038873	0.0077182	0.9812	1	1
73_Siletti_Hypothalamus.HTHso.HTHtub_Human_2022_level2	Committed_oligodendrocyte_precursor	14348	-0.016082	-0.026619	0.0062824	0.99476	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	endothelial_cell	14265	0.0070211	0.018262	0.0033887	0.019146	0.19146	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	ependymal_cell	14265	0.0095177	0.017229	0.0064155	0.068978	0.68978	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	fibroblast	14265	0.0024041	0.0039061	0.0073164	0.37123	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	central_nervous_system_macrophage	14265	0.0022652	0.0034156	0.0077542	0.3851	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	astrocyte	14265	-0.0016168	-0.0027359	0.0086488	0.57414	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	pericyte	14265	-0.0021835	-0.0037386	0.0062303	0.637	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	oligodendrocyte_precursor_cell	14265	-0.0069284	-0.013503	0.0078486	0.81131	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	leukocyte	14265	-0.010326	-0.015469	0.0066367	0.94012	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	neuron	14265	-0.0096087	-0.022471	0.006092	0.94262	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level1	oligodendrocyte	14265	-0.013888	-0.023441	0.0075152	0.96769	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Ependymal	14265	0.012186	0.022059	0.0060201	0.021488	0.42976	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Midbrain_derived_inhibitory	14265	0.010022	0.021779	0.007939	0.10342	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Fibroblast	14265	0.0060528	0.0098341	0.0063504	0.17027	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Microglia	14265	0.006273	0.009459	0.0068767	0.18084	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	CGE_interneuron	14265	0.0099042	0.021374	0.011239	0.18911	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Vascular	14265	0.0050391	0.0081765	0.0059631	0.19905	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Astrocyte	14265	0.005312	0.008989	0.007606	0.24247	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14265	0.0045757	0.011724	0.007005	0.25682	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14265	0.0048771	0.010765	0.0093254	0.3005	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Oligodendrocyte_precursor	14265	0.00059378	0.0011572	0.0080964	0.47077	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Deep_layer_near_projecting	14265	-0.0041313	-0.010338	0.0081888	0.69304	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Upper_layer_intratelencephalic	14265	-0.0042274	-0.010148	0.0080167	0.70101	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Committed_oligodendrocyte_precursor	14265	-0.0036647	-0.0083597	0.0052214	0.75861	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Oligodendrocyte	14265	-0.0068807	-0.011609	0.0069813	0.83782	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	MGE_interneuron	14265	-0.010466	-0.024013	0.0096877	0.85998	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Splatter	14265	-0.013207	-0.031328	0.011986	0.86473	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Eccentric_medium_spiny_neuron	14265	-0.011414	-0.027391	0.00984	0.87696	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Amygdala_excitatory	14265	-0.017959	-0.043858	0.0096454	0.96868	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Medium_spiny_neuron	14265	-0.019643	-0.046973	0.010264	0.97216	1	1
74_Siletti_Hypothalamus.HTHpo_Human_2022_level2	Miscellaneous	14265	-0.020533	-0.039943	0.010393	0.97589	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	ependymal_cell	14272	0.015297	0.02659	0.0074408	0.019911	0.19911	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	endothelial_cell	14272	0.0076912	0.012336	0.008271	0.17622	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	astrocyte	14272	0.0069568	0.0095758	0.011589	0.27417	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	central_nervous_system_macrophage	14272	0.0038277	0.0057785	0.0086121	0.32836	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	fibroblast	14272	0.00022979	0.00034341	0.010451	0.49123	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	pericyte	14272	-0.0012623	-0.0019717	0.007654	0.5655	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	leukocyte	14272	-0.0026283	-0.0034458	0.0090613	0.61411	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	oligodendrocyte_precursor_cell	14272	-0.0088034	-0.016048	0.0092535	0.82928	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	oligodendrocyte	14272	-0.010162	-0.016843	0.0083773	0.88742	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level1	neuron	14272	-0.010042	-0.023949	0.0067162	0.93255	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Ependymal	14272	0.017639	0.030662	0.0068963	0.0052725	0.08436	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Vascular	14272	0.011457	0.017092	0.0079607	0.075064	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Astrocyte	14272	0.013621	0.018748	0.010092	0.088574	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Microglia	14272	0.0080195	0.012107	0.0075281	0.14338	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Fibroblast	14272	0.0069913	0.010448	0.0084603	0.20431	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Midbrain_derived_inhibitory	14272	0.0022622	0.0053796	0.0087147	0.3976	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Oligodendrocyte_precursor	14272	-0.00020826	-0.00037964	0.0090272	0.5092	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	CGE_interneuron	14272	-0.0017336	-0.0038821	0.011624	0.55928	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Committed_oligodendrocyte_precursor	14272	-0.0016904	-0.0022571	0.010077	0.56661	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Oligodendrocyte	14272	-0.0034485	-0.005896	0.007539	0.67631	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Mammillary_body	14272	-0.0068679	-0.017475	0.0086739	0.78575	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Miscellaneous	14272	-0.009715	-0.021491	0.010286	0.82754	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14272	-0.012364	-0.029513	0.010083	0.88994	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Splatter	14272	-0.019173	-0.045836	0.012306	0.94037	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	MGE_interneuron	14272	-0.01712	-0.041871	0.0097383	0.96062	1	1
75_Siletti_Hypothalamus.HTHtub_Human_2022_level2	Amygdala_excitatory	14272	-0.016664	-0.044065	0.0073342	0.98845	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	ependymal_cell	14210	0.0072233	0.019925	0.0033592	0.015775	0.173525	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	vascular_associated_smooth_muscle_cell	14210	0.010437	0.015694	0.0079696	0.095184	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	endothelial_cell	14210	0.0034461	0.0061863	0.0074029	0.32079	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	pericyte	14210	0.0019817	0.0033973	0.0072399	0.39215	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	central_nervous_system_macrophage	14210	0.0013031	0.0018726	0.0091275	0.44324	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	fibroblast	14210	-0.0021676	-0.0034601	0.0090938	0.5942	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	astrocyte	14210	-0.0056264	-0.0090766	0.0093116	0.72715	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	leukocyte	14210	-0.0051487	-0.00726	0.0077046	0.74801	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	oligodendrocyte_precursor_cell	14210	-0.012695	-0.022855	0.0090671	0.91925	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	oligodendrocyte	14210	-0.015198	-0.024832	0.008448	0.96398	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level1	neuron	14210	-0.015653	-0.037704	0.0063589	0.99308	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Ependymal	14210	0.0085489	0.023582	0.0031339	0.0031919	0.0670299	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Vascular	14210	0.016733	0.026011	0.0078585	0.016623	0.349083	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Microglia	14210	0.011171	0.016053	0.0079843	0.080907	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Fibroblast	14210	0.009022	0.014402	0.0074205	0.11204	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Astrocyte	14210	0.007913	0.012765	0.0080379	0.16245	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Oligodendrocyte_precursor	14210	0.0036451	0.0065623	0.0084997	0.33402	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	CGE_interneuron	14210	0.0039856	0.0093321	0.012106	0.371	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Oligodendrocyte	14210	-0.00074057	-0.0013204	0.0069721	0.54229	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Committed_oligodendrocyte_precursor	14210	-0.0040843	-0.0060982	0.0086818	0.68098	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Deep_layer_near_projecting	14210	-0.0062606	-0.015913	0.0092635	0.75042	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Hippocampal_CA1_3	14210	-0.0027158	-0.008573	0.0038696	0.7586	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14210	-0.0071562	-0.017656	0.0099022	0.76506	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Eccentric_medium_spiny_neuron	14210	-0.0087044	-0.021609	0.010668	0.79271	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Splatter	14210	-0.014574	-0.031855	0.014199	0.84763	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	MGE_interneuron	14210	-0.013369	-0.032253	0.011009	0.88768	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Medium_spiny_neuron	14210	-0.013002	-0.031706	0.010585	0.89032	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Miscellaneous	14210	-0.018202	-0.045541	0.010515	0.95826	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14210	-0.02071	-0.052754	0.010661	0.97396	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Deep_layer_intratelencephalic	14210	-0.02281	-0.058565	0.011109	0.97997	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Upper_layer_intratelencephalic	14210	-0.025197	-0.065153	0.010498	0.9918	1	1
76_Siletti_Hypothalamus.HTHso_Human_2022_level2	Amygdala_excitatory	14210	-0.030528	-0.076955	0.012135	0.99405	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	pericyte	14266	0.0088981	0.01289	0.0076383	0.12203	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	endothelial_cell	14266	0.0081352	0.010744	0.0090868	0.18533	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	ependymal_cell	14266	0.0047207	0.0079505	0.0069954	0.2499	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	central_nervous_system_macrophage	14266	0.0057523	0.0073016	0.0091491	0.26477	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	astrocyte	14266	0.0057092	0.0081698	0.0099959	0.28395	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	vascular_associated_smooth_muscle_cell	14266	0.0026008	0.003267	0.008708	0.3826	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	oligodendrocyte_precursor_cell	14266	-0.0039799	-0.0064353	0.0089251	0.67217	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	fibroblast	14266	-0.0053594	-0.0076094	0.0096416	0.71084	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	neuron	14266	-0.004437	-0.009872	0.0064653	0.75373	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	leukocyte	14266	-0.0055241	-0.0090022	0.0057315	0.83242	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level1	oligodendrocyte	14266	-0.0096105	-0.015126	0.0080574	0.88351	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	CGE_interneuron	14266	0.013476	0.027654	0.0090651	0.068581	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Vascular	14266	0.0093747	0.010859	0.0090508	0.15016	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Midbrain_derived_inhibitory	14266	0.0068235	0.015077	0.0086975	0.21637	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	MGE_interneuron	14266	0.0043444	0.010924	0.0056934	0.22272	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Ependymal	14266	0.0045631	0.0076851	0.0062875	0.23401	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Microglia	14266	0.0055461	0.0070399	0.0080665	0.24588	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Astrocyte	14266	0.0053838	0.0077041	0.0085863	0.26533	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Thalamic_excitatory	14266	0.0016877	0.0054219	0.0036155	0.32033	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14266	0.001489	0.0047593	0.0034529	0.33315	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Cerebellar_inhibitory	14266	5.6164e-05	0.00016534	0.0031247	0.49283	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Deep_layer_near_projecting	14266	-0.00048461	-0.001542	0.0032165	0.55988	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Deep_layer_intratelencephalic	14266	-0.0012569	-0.0034029	0.0052671	0.5943	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Fibroblast	14266	-0.0021222	-0.0030132	0.0077439	0.60798	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Oligodendrocyte_precursor	14266	-0.0034154	-0.0055226	0.0089887	0.64801	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Upper_layer_intratelencephalic	14266	-0.0031715	-0.0066753	0.0081552	0.65132	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Committed_oligodendrocyte_precursor	14266	-0.0036752	-0.0070226	0.0068481	0.70425	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Mammillary_body	14266	-0.0053036	-0.012428	0.008782	0.72705	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Miscellaneous	14266	-0.0040233	-0.0065564	0.0052707	0.77736	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Oligodendrocyte	14266	-0.0070686	-0.011138	0.0072742	0.8344	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Upper_rhombic_lip	14266	-0.0076488	-0.012723	0.0077739	0.83741	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14266	-0.010008	-0.02207	0.007899	0.89741	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Splatter	14266	-0.021411	-0.047777	0.011214	0.97187	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	endothelial_cell	14412	0.010235	0.010876	0.012107	0.19895	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	astrocyte	14412	0.0064462	0.0080771	0.010825	0.27576	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	pericyte	14412	0.0068769	0.0076449	0.012385	0.28937	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	central_nervous_system_macrophage	14412	0.0062117	0.0065676	0.011497	0.29451	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	vascular_associated_smooth_muscle_cell	14412	0.003552	0.0038591	0.012555	0.38862	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	fibroblast	14412	-0.0031999	-0.0037854	0.012493	0.60108	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	oligodendrocyte_precursor_cell	14412	-0.0029424	-0.0039963	0.010857	0.60681	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	neuron	14412	-0.0037055	-0.0078597	0.0070676	0.69996	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	oligodendrocyte	14412	-0.010196	-0.014533	0.0090464	0.87013	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level1	leukocyte	14412	-0.015217	-0.013741	0.011975	0.89807	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Hippocampal_dentate_gyrus	14412	0.014466	0.033597	0.0058632	0.0068155	0.149941	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Hippocampal_CA1_3	14412	0.0050061	0.012818	0.0045987	0.13818	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Vascular	14412	0.0079497	0.0080932	0.010744	0.22968	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Astrocyte	14412	0.0069878	0.0087557	0.0094685	0.23026	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Microglia	14412	0.0066632	0.007045	0.0097114	0.24632	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Eccentric_medium_spiny_neuron	14412	0.0019511	0.0060852	0.0030946	0.26419	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Cerebellar_inhibitory	14412	0.0030017	0.0070619	0.0048643	0.26859	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Midbrain_derived_inhibitory	14412	0.0057987	0.012477	0.0094605	0.26996	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14412	0.0014176	0.0027481	0.011587	0.45131	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Fibroblast	14412	0.00089312	0.0010565	0.0093228	0.46184	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	CGE_interneuron	14412	0.00084829	0.0016233	0.010844	0.46882	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Oligodendrocyte_precursor	14412	-0.00077181	-0.0010482	0.010583	0.52907	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Upper_rhombic_lip	14412	-0.0026465	-0.0031859	0.011537	0.59071	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Committed_oligodendrocyte_precursor	14412	-0.0044612	-0.0068857	0.010752	0.6609	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Oligodendrocyte	14412	-0.0064691	-0.0092253	0.008023	0.78996	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Upper_layer_intratelencephalic	14412	-0.0065955	-0.013496	0.0068719	0.83141	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Thalamic_excitatory	14412	-0.0087811	-0.019715	0.0088	0.84082	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Miscellaneous	14412	-0.012541	-0.01231	0.012402	0.84403	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	MGE_interneuron	14412	-0.011335	-0.024248	0.010003	0.87141	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Medium_spiny_neuron	14412	-0.0067455	-0.016932	0.0051278	0.90581	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14412	-0.0048782	-0.015361	0.0036804	0.90748	1	1
97_Siletti_Thalamus.PoN.LG_Human_2022_level2	Splatter	14412	-0.02117	-0.045384	0.010118	0.98178	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	ependymal_cell	14425	0.011714	0.014897	0.0087788	0.091065	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	endothelial_cell	14425	0.011015	0.011666	0.011073	0.15994	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	central_nervous_system_macrophage	14425	0.0062948	0.0079634	0.0089408	0.2407	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	vascular_associated_smooth_muscle_cell	14425	0.0067019	0.0070207	0.011654	0.28263	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	astrocyte	14425	0.0040462	0.0055512	0.010188	0.34562	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	choroid_plexus_epithelial_cell	14425	0.0012024	0.0022323	0.0070078	0.43188	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	fibroblast	14425	0.0012225	0.0013571	0.012886	0.46221	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	oligodendrocyte_precursor_cell	14425	-0.00079214	-0.0011957	0.0096809	0.53261	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	neuron	14425	-0.0020842	-0.0045552	0.0063165	0.62928	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	pericyte	14425	-0.0044827	-0.0049404	0.011656	0.64972	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	leukocyte	14425	-0.0051319	-0.0050763	0.010628	0.68541	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	Bergmann_glial_cell	14425	-0.0027404	-0.0072232	0.0034819	0.78437	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level1	oligodendrocyte	14425	-0.011916	-0.016265	0.0090103	0.90699	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Deep_layer_intratelencephalic	14425	0.0049229	0.014975	0.0034063	0.074208	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Ependymal	14425	0.01111	0.01413	0.008024	0.083096	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Lower_rhombic_lip	14425	0.0051892	0.0109	0.0038103	0.086627	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Hippocampal_dentate_gyrus	14425	0.012315	0.023751	0.009666	0.10134	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Microglia	14425	0.006546	0.0082811	0.0080888	0.20919	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Midbrain_derived_inhibitory	14425	0.0061494	0.013691	0.0083167	0.22984	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	CGE_interneuron	14425	0.0081671	0.014197	0.011237	0.23367	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Astrocyte	14425	0.0049077	0.0067331	0.0088605	0.28983	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Vascular	14425	0.003981	0.0039912	0.011046	0.35928	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Choroid_plexus	14425	0.0021515	0.0039944	0.0061435	0.36309	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Fibroblast	14425	0.003249	0.0036069	0.010356	0.37687	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Upper_layer_intratelencephalic	14425	0.00074624	0.0015316	0.0077443	0.46162	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Oligodendrocyte_precursor	14425	0.00080174	0.0012102	0.010038	0.46817	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Hippocampal_CA4	14425	0.00025373	0.00052897	0.0074596	0.48643	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Upper_rhombic_lip	14425	5.5516e-05	8.9455e-05	0.0075305	0.49706	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14425	-0.0014801	-0.0027698	0.010081	0.55836	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Medium_spiny_neuron	14425	-0.0016892	-0.0036116	0.0066306	0.60054	1	1
98_Siletti_Thalamus.LNC.Pul_Human_2022_level2	Miscellaneous	14425	-0.0029223	-0.0028914	0.0099445	0.61557	1	1
